book;code;text;never_main;gender
NCSP;NBN29;Xenotransplantasjon av bein til skulder eller overarm;;
NCSP;NBN39;Transplantasjon av sene til skulder eller overarm;;
NCSP;NBN49;Transplantasjon av brusk/periost/fascie til skulder/overarm;;
NCSP;NBN99;Annen transplantasjon til skulder eller overarm;;
NCSP;NBP29;Replantasjon av overekstremitet ovenfor albuen;;
NCSP;NBQ01;Intertorakoskapulær amputasjon;;
NCSP;NBQ02;Humeroskapulær amputasjon;;
NCSP;NBQ03;Amputasjon eller eksartikulasjon i overarm eller skulder;;
NCSP;NBQ09;Annen amputasjon eller eksartikulasjon i skulder/overarm;;
NCSP;NBQ29;Revisjon amputasjons/eksartikulasjonsstump skulder/overarm;;
NCSP;NBQ39;Anleggelse av benforankret transdermalt implantat i humerus;;
NCSP;NBQ49;Anleggelse av amputasjonsstumpformende implantat i humerus;;
NCSP;NBQ99;Annen amputasjon eller tilhørende op i skulder eller overarm;;
NCSP;NBR09;Reseksjon av bløtdelstumor i skulder eller overarm;;
NCSP;NBR19;Marginal eksisjon av bløtdelstumor i skulder eller overarm;;
NCSP;NBR29;Vid eksisjon av bløtdelstumor i skulder eller overarm;;
NCSP;NBR39;Kompartmentell eksisjon av bløtdelstumor i skulder/overarm;;
NCSP;NBR49;Reseksjon av bein- eller brusktumor i skulder eller overarm;;
NCSP;NBR59;Marginal eksisjon av bein/brusktumor i skulder eller overarm;;
NCSP;NBR69;Vid eksisjon av bein/brusktumor i skulder eller overarm;;
NCSP;NBR79;Kompartmentell eksisjon av bein/brusktumor i skulder/overarm;;
NCSP;NBR99;Annen operasjon for tumor i skulder eller overarm;;
NCSP;NBS09;Incisjon/revisjon ved infeksjon i sene i skulder/overarm;;
NCSP;NBS19;Incisjon og revisjon ved infeksjon i skulderledd;;
NCSP;NBS29;Incisjon/revisjon ved infeksjon i bein i skulder/overarm;;
NCSP;NBS39;Incisjon/revisjon/terap subst v seneinfek i skulder/overarm;;
NCSP;NBS49;Incisjon/revisjon/terap subst ved infeksjon i skulderledd;;
NCSP;NBS59;Incisjon/revisjon/terap subst v beininfek i skulder/overarm;;
NCSP;NBS99;Annen op for infeksjon i sene/ledd/bein i skulder/overarm;;
NCMP;NBSY21;Tilpasning av ekstern protese på skulder;;
NCMP;NBSY22;Tilpasning av ekstern protese på overarm;;
NCMP;NBSY27;Tilpasning av myoelektrisk protese på overekstremitet;;
NCMP;NBSY35;Tilpasning av patellarsenebærende protese;;
NCSP;NBT09;Fjerning av fremmedlegeme fra vev i skulder eller overarm;;
NCSP;NBT19;Mobilisering av humeroscapularledd;;
NCSP;NBT39;Korrek deformitet i skulder/overarm med muskel/sene/ligament;;
NCSP;NBT49;Korrek deformitet i skulder/overarm ekstern/intern fiksasjon;;
NCSP;NBT99;Annen operasjon på skulder eller overarm;;
NCSP;NBU01;Fjerning av proksimal delprotese fra humeroscapularledd;;
NCSP;NBU02;Fjerning av distal delprotese fra humeroscapularledd;;
NCSP;NBU10;Fjerning av totalprotese fra humeroscapularledd;;
NCSP;NBU11;Fjerning av proks del totalprotese fra humeroscapularledd;;
NCSP;NBU12;Fjerning av dist del totalprotese fra humeroscapularledd;;
NCSP;NBU39;Fjerning av eksternt fiksasjonsutstyr fra skulder/overarm;;
NCSP;NBU49;Fjerning av osteosyntesemateriale fra skulder eller overarm;;
NCSP;NBU69;Fjerning av ligamentprotese fra skulder eller overarm;;
NCSP;NBU89;Fjerning av terap substans etter infekbeh i skulder/overarm;;
NCSP;NBU99;Fjerning av annet implantat fra skulder eller overarm;;
NCSP;NBW49;Reoperasjon for sårruptur e inngrep på skulder eller overarm;;
NCSP;NBW59;Reoperasjon for overfl infeksjon e/ inngrep skulder/overarm;;
NCSP;NBW69;Reoperasjon for dyp infeksjon i skulder eller overarm;;
NCSP;NBW79;Reoperasjon for overfl blødning e/ inngrep skulder/overarm;;
NCSP;NBW89;Reoperasjon for dyp blødning i skulder eller overarm;;
NCSP;NBW99;Annen reoperasjon etter inngrep på skulder eller overarm;;
NCSP;NBX00;Punksjon eller nålebiopsi av bløtdeler i skulder/overarm;;
NCSP;NBX05;Enkel incisjon i bløtdeler i skulder eller overarm;;
NCSP;NBX10;Artrocentese i skulderledd;;
NCSP;NBX11;Injeksjon av terapeutisk substans i skulderledd;;
NCSP;NBX30;Myk bandasje på skulder eller overarm;;
NCSP;NBX31;Prefabrikert ortose på skulder eller overarm;;
NCSP;NBX32;Skinne av modellerbart materiale på skulder eller overarm;;
NCSP;NBX33;Sirkulær gips på skulder eller overarm;;
NCSP;NBX34;Stor gipsbandasje på skulder eller overarm;;
NCSP;NBX39;Annen ortopedisk bandasje på skulder eller overarm;;
NCSP;NBX40;Ekstern strekkbehandling på skulder eller overarm;;
NCSP;NBX50;Implantasjon av skjelettmarkør i skulder eller overarm;;
NCSP;NCA00;Perkutan eksplorasjon av bløtdeler i albue eller underarm;;
NCSP;NCA02;Åpen eksplorasjon av bløtdeler i albue eller underarm;;
NCSP;NCA10;Perkutan eksplorasjon av ledd i albue eller underarm;;
NCSP;NCA11;Artroskopi i albueledd;;
NCSP;NCA12;Artrotomi i albueledd;;
NCSP;NCA20;Perkutan biopsi av bløtdeler/ledd i albue eller underarm;;
NCSP;NCA21;Endoskopisk biopsi av bløtdeler/ledd i albue eller underarm;;
NCSP;NCA22;Åpen biopsi av bløtdeler eller ledd i albue eller underarm;;
NCSP;NCA30;Perkutan biopsi av bein i albue eller underarm;;
NCSP;NCA32;Åpen biopsi av bein i albue eller underarm;;
NCSP;NCB01;Implant proks primær delprotese i albueledd uten sement;;
NCSP;NCB02;Implant dist primær delprotese i albueledd uten sement;;
NCSP;NCB04;Impl 2 dist/1 proks+1 dist prim delprotes albueledd u/sement;;
NCSP;NCB11;Implant proks primær delprotese i albueledd med sement;;
NCSP;NCB12;Implant dist primær delprotese i albueledd med sement;;
NCSP;NCB14;Impl 2 dist/1 proks+1 dist prim delprotes albueledd m/sement;;
NCSP;NCB20;Implantasjon av primær totalprotese i albueledd uten sement;;
NCSP;NCB30;Implantasjon av primær totalprotese albueledd hybrid teknikk;;
NCSP;NCB40;Implantasjon av primær totalprotese i albueledd med sement;;
NCSP;NCB59;Implantasjon av primær interposisjonsprotese i albueledd;;
NCSP;NCB99;Annen implantasjon av primær protese i albueledd;;
NCSP;NCC01;Implant proks sekundær delprotese i albueledd uten sement;;
NCSP;NCC02;Implant distal sekundær delprotese i albueledd uten sement;;
NCSP;NCC04;Impl 2 dist/1 proks+1 dist sek delprotese albueledd u/sement;;
NCSP;NCC11;Implant proksimal sekundær delprotese i albueledd med sement;;
NCSP;NCC12;Implant distal sekundær delprotese i albueledd med sement;;
NCSP;NCC14;Impl 2 dist/1 proks+1 dist sek delprotese albueledd m/sement;;
NCSP;NCC20;Implant av sekundær totalprotese i albueledd uten sement;;
NCSP;NCC21;Implant proks del av sekundær totalprotese albue uten sement;;
NCSP;NCC22;Implant dist del av sekundær totalprotese albue uten sement;;
NCSP;NCC24;Impl 2 dist/1 prox+1 dist del sek totalprot albueld u/sement;;
NCSP;NCC30;Implant sekundær totalprotese i albueledd med hybrid teknikk;;
NCSP;NCC31;Implant proks del sekund totalprotese i albue hybrid teknikk;;
NCSP;NCC32;Implant dist del sekund totalprotese i albue hybrid teknikk;;
NCSP;NCC34;Impl 2 dist/1 prox+1 dist del sek totprot albuel hybrid tekn;;
NCSP;NCC40;Implantasjon av sekundær totalprotese i albueledd med sement;;
NCSP;NCC41;Implant proks del sekundær totalprotese albueledd med sement;;
NCSP;NCC42;Implant dist del sekundær totalprotese albueledd med sement;;
NCSP;NCC44;Impl 2 dist/1 prox+1 dist del sek totalprot albueld m/sement;;
NCSP;NCC59;Implantasjon av sekundær interposisjonsprotese i albueledd;;
NCSP;NCC99;Annen implantasjon av sekundær protese i albueledd;;
NCSP;NCE01;Endoskopisk incisjon eller sutur av leddkapsel i albue;;
NCSP;NCE02;Åpen incisjon eller sutur av leddkapsel i albue;;
NCSP;NCE11;Endoskopisk deling eller eksisjon av ligament i albue;;
NCSP;NCE12;Åpen deling eller eksisjon av ligament i albue;;
NCSP;NCE21;Endoskopisk sutur eller reinserering av ligament i albue;;
NCSP;NCE22;Åpen sutur eller reinserering av ligament i albue;;
NCSP;NCE32;Transposisjon av ligament i albue;;
NCSP;NCE41;Endosk rekonstr ligament/leddkapsel i albue u/ protesemater;;
NCSP;NCE42;Åpen rekonstr ligament/leddkapsel i albue uten protesemater;;
NCSP;NCE59;Rekonstruksjon av ligament i albue med protesemateriale;;
NCSP;NCE99;Annen operasjon på leddkapsel eller ligament i albue;;
NCSP;NCF01;Endoskopisk total synovektomi i albue;;
NCSP;NCF02;Åpen total synovektomi i albue;;
NCSP;NCF11;Endoskopisk partiell synovektomi i albue;;
NCSP;NCF12;Åpen partiell synovektomi i albue;;
NCSP;NCF21;Endoskopisk fiksasjon av leddflatefragment i albue;;
NCSP;NCF22;Åpen fiksasjon av leddflatefragment i albue;;
NCSP;NCF31;Endoskopisk reseksjon av leddbrusk i albue;;
NCSP;NCF32;Åpen reseksjon av leddbrusk i albue;;
NCSP;NCF91;Annen endoskopisk op på synovialhinne/leddflate i albue;;
NCSP;NCF92;Annen åpen operasjon på synovialhinne/leddflate i albue;;
NCSP;NCG09;Eksisjonsartroplastikk i albueledd;;
NCSP;NCG19;Interposisjonsartroplastikk i albueledd;;
NCSP;NCG29;Annen artroplastikk uten protese i albueledd;;
NCSP;NCG39;Artrodese i albueledd uten fiksasjon;;
NCSP;NCG49;Artrodese i albueledd med intern fiksasjon;;
NCSP;NCG59;Artrodese i albueledd med ekstern fiksasjon;;
NCSP;NCG99;Annen eksisjon, rekonstruksjon eller artrodese i albueledd;;
NCMP;NCGX36;Kjemisk synoviortese av albueledd;;
NCSP;NCH00;Lukket reposisjon av albueluksasjon;;
NCSP;NCH02;Åpen reposisjon av albueluksasjon;;
NCSP;NCH20;Lukket reposisjon av proteseluksasjon i albueledd;;
NCSP;NCH22;Åpen reposisjon av proteseluksasjon i albueledd;;
NCSP;NCH31;Endoskopisk adheranseløsning i albueledd;;
NCSP;NCH32;Åpen adheranseløsning i albueledd;;
NCSP;NCH41;Endoskopisk fjerning av fremmed/fritt legeme fra albueledd;;
NCSP;NCH42;Åpen fjerning av fremmed eller fritt legeme fra albueledd;;
NCSP;NCH51;Endoskopisk eksisjon av eksostose/osteofytt i albueledd;;
NCSP;NCH52;Åpen eksisjon av eksostose/osteofytt i albueledd;;
NCSP;NCH72;Operasjon for habituell albueluksasjon;;
NCSP;NCH90;Annen perkutan operasjon på albueledd;;
NCSP;NCH91;Annen endoskopisk operasjon på albueledd;;
NCSP;NCH92;Annen åpen operasjon på albueledd;;
NCSP;NCJ00;Lukket reposisjon av proksimal ulnafraktur;;
NCSP;NCJ01;Lukket reposisjon av skaftfraktur av ulna;;
NCSP;NCJ02;Lukket reposisjon av distal ulnafraktur;;
NCSP;NCJ03;Lukket reposisjon av proksimal radiusfraktur;;
NCSP;NCJ04;Lukket reposisjon av skaftfraktur av radius;;
NCSP;NCJ05;Lukket reposisjon av distal radiusfraktur;;
NCSP;NCJ06;Lukket reposisjon av skaftfraktur av radius og ulna;;
NCSP;NCJ07;Lukket reposisjon av distal fraktur av radius og ulna;;
NCSP;NCJ08;Lukket reposisjon av annen fraktur av ulna eller radius;;
NCSP;NCJ10;Åpen reposisjon av proksimal ulnafraktur;;
NCSP;NCJ11;Åpen reposisjon av skaftfraktur av ulna;;
NCSP;NCJ12;Åpen reposisjon av distal ulnafraktur;;
NCSP;NCJ13;Åpen reposisjon av proksimal radiusfraktur;;
NCSP;NCJ14;Åpen reposisjon av skaftfraktur av radius;;
NCSP;NCJ15;Åpen reposisjon av distal radiusfraktur;;
NCSP;NCJ16;Åpen reposisjon av skaftfraktur av radius og ulna;;
NCSP;NCJ17;Åpen reposisjon av distal fraktur av radius og ulna;;
NCSP;NCJ18;Åpen reposisjon av annen fraktur av ulna eller radius;;
NCSP;NCJ20;Ekstern fiksasjon av proksimal ulnafraktur;;
NCSP;NCJ21;Ekstern fiksasjon av skaftfraktur av ulna;;
NCSP;NCJ22;Ekstern fiksasjon av distal ulnafraktur;;
NCSP;NCJ23;Ekstern fiksasjon av proksimal radiusfraktur;;
NCSP;NCJ24;Ekstern fiksasjon av skaftfraktur av radius;;
NCSP;NCJ25;Ekstern fiksasjon av distal radiusfraktur;;
NCSP;NCJ26;Ekstern fiksasjon av skaftfraktur av radius og ulna;;
NCSP;NCJ27;Ekstern fiksasjon av distal fraktur av radius og ulna;;
NCSP;NCJ28;Ekstern fiksasjon av annen fraktur av ulna eller radius;;
NCSP;NCJ30;Osteosyntese proksimal ulnafraktur av med bioimplantat;;
NCSP;NCJ31;Osteosyntese av skaftfraktur av ulna med bioimplantat;;
NCSP;NCJ32;Osteosyntese av distal ulnafraktur med bioimplantat;;
NCSP;NCJ33;Osteosyntese av proksimal radiusfraktur med bioimplantat;;
NCSP;NCJ34;Osteosyntese av skaftfraktur av radius med bioimplantat;;
NCSP;NCJ35;Osteosyntese av distal radiusfraktur med bioimplantat;;
NCSP;NCJ36;Osteosyntese skaftfraktur av radius og ulna med bioimplantat;;
NCSP;NCJ37;Osteosyntese distal fraktur radius og ulna med bioimplantat;;
NCSP;NCJ38;Osteosyntese annen fraktur ulna el radius med bioimplantat;;
NCSP;NCJ40;Osteosyntese proks ulnafraktur med metalltråd/cerclage/pinne;;
NCSP;NCJ41;Osteosyntese skaftfraktur ulna med metalltråd/cerclage/pinne;;
NCSP;NCJ42;Osteosyntese dist ulnafraktur med metalltråd/cerclage/pinne;;
NCSP;NCJ43;Osteosyntese proks radiusfrakt med metalltråd/cerclage/pinne;;
NCSP;NCJ44;Osteosynt radius skaftfraktur med metalltråd/cerclage/pinne;;
NCSP;NCJ45;Osteosynt distal radiusfraktur med metalltråd/cerclage/pinne;;
NCSP;NCJ46;Osteosynt skaftfrak radius og ulna metalltråd/cerclage/pinne;;
NCSP;NCJ47;Osteosynt dist fr radius og ulna metalltråd/cerclage/pinne;;
NCSP;NCJ48;Osteosynt annen fr ulna el radius metalltråd/cerclage/pinne;;
NCSP;NCJ50;Osteosyntese av proksimal ulnafraktur med margnagle;;
NCSP;NCJ51;Osteosyntese av skaftfraktur av ulna med margnagle;;
NCSP;NCJ52;Osteosyntese av distal ulnafraktur med margnagle;;
NCSP;NCJ53;Osteosyntese av proksimal radiusfraktur med margnagle;;
NCSP;NCJ54;Osteosyntese av skaftfraktur av radius med margnagle;;
NCSP;NCJ55;Osteosyntese av distal radiusfraktur med margnagle;;
NCSP;NCJ56;Osteosyntese av skaftfraktur av radius og ulna med margnagle;;
NCSP;NCJ57;Osteosyntese distal fraktur av radius og ulna med margnagle;;
NCSP;NCJ58;Osteosyntese annen fraktur radius eller ulna med margnagle;;
NCSP;NCJ60;Osteosyntese proksimal ulnafraktur av med plate og skruer;;
NCSP;NCJ61;Osteosyntese skaftfraktur av ulna av med plate og skruer;;
NCSP;NCJ62;Osteosyntese av distal ulnafraktur med plate og skruer;;
NCSP;NCJ63;Osteosyntese av proksimal radiusfraktur med plate og skruer;;
NCSP;NCJ64;Osteosyntese av skaftfraktur av radius med plate og skruer;;
NCSP;NCJ65;Osteosyntese av distal radiusfraktur med plate og skruer;;
NCSP;NCJ66;Osteosyntese skaftfraktur radius og ulna med plate og skruer;;
NCSP;NCJ67;Osteosyntese distal fraktur radius og ulna med plate/skruer;;
NCSP;NCJ68;Osteosyntese annen frakt radius eller ulna med plate/skruer;;
NCSP;NCJ70;Osteosyntese av proksimal ulnafraktur med skruer;;
NCSP;NCJ71;Osteosyntese av skaftfraktur av ulna med skruer;;
NCSP;NCJ72;Osteosyntese av distal ulnafraktur med skruer;;
NCSP;NCJ73;Osteosyntese av proksimal radiusfraktur med skruer;;
NCSP;NCJ74;Osteosyntese av skaftfraktur av radius med skruer;;
NCSP;NCJ75;Osteosyntese av distal radiusfraktur med skruer;;
NCSP;NCJ76;Osteosyntese av skaftfraktur av radius og ulna med skruer;;
NCSP;NCJ77;Osteosyntese av distal fraktur av radius og ulna med skruer;;
NCSP;NCJ78;Osteosyntese annen fraktur av radius eller ulna med skruer;;
NCSP;NCJ80;Osteosyntese proksimal ulnafraktur med annet/komb materiale;;
NCSP;NCJ81;Osteosyntese skaftfraktur av ulna med annet/komb materiale;;
NCSP;NCJ82;Osteosyntese av distal ulnafraktur med annet/komb materiale;;
NCSP;NCJ83;Osteosyntese proksimal radiusfrakt med annet/komb materiale;;
NCSP;NCJ84;Osteosyntese skaftfraktur radius med annet/komb materiale;;
NCSP;NCJ85;Osteosyntese distal radiusfraktur med annet/komb materiale;;
NCSP;NCJ86;Osteosynt skaftfrakt radius og ulna med annet/komb materiale;;
NCSP;NCJ87;Osteosynt dist frakt radius og ulna med annet/komb materiale;;
NCSP;NCJ88;Osteosynt annen frakt radius eller ulna annet/komb materiale;;
NCSP;NCJ90;Annen osteosyntese av proksimal ulnafraktur;;
NCSP;NCJ91;Annen osteosyntese av skaftfraktur av ulna;;
NCSP;NCJ92;Annen osteosyntese av distal ulnafraktur;;
NCSP;NCJ93;Annen osteosyntese av proksimal radiusfraktur;;
NCSP;NCJ94;Annen osteosyntese av skaftfraktur av radius;;
NCSP;NCJ95;Annen osteosyntese av distal radiusfraktur;;
NCSP;NCJ96;Annen osteosyntese av skaftfraktur av radius og ulna;;
NCSP;NCJ97;Annen osteosyntese av distal fraktur av radius og ulna;;
NCSP;NCJ98;Annen osteosyntese av annen fraktur av ulna eller radius;;
NCSP;NCK00;Eksisjon av beinfragment i proksimale ulna;;
NCSP;NCK01;Eksisjon av beinfragment i skaftdelen av ulna;;
NCSP;NCK02;Eksisjon av beinfragment i distale ulna;;
NCSP;NCK03;Eksisjon av beinfragment i proksimale radius;;
NCSP;NCK04;Eksisjon av beinfragment i skaftdelen av radius;;
NCSP;NCK05;Eksisjon av beinfragment i distale radius;;
NCSP;NCK06;Eksisjon av beinfragment i skaftdelen av ulna og radius;;
NCSP;NCK07;Eksisjon av beinfragment i distale radius og ulna;;
NCSP;NCK08;Eksisjon av beinfragment i annen del av ulna eller radius;;
NCSP;NCK10;Reseksjon eller eksisjon av proksimale ulna;;
NCSP;NCK11;Reseksjon eller eksisjon av skaftdelen av ulna;;
NCSP;NCK12;Reseksjon eller eksisjon av distale ulna;;
NCSP;NCK13;Reseksjon eller eksisjon av proksimale radius;;
NCSP;NCK14;Reseksjon eller eksisjon av skaftdelen av radius;;
NCSP;NCK15;Reseksjon eller eksisjon av distale radius;;
NCSP;NCK16;Reseksjon eller eksisjon av skaftdelen av ulna og radius;;
NCSP;NCK17;Reseksjon eller eksisjon av distale radius og ulna;;
NCSP;NCK18;Reseksjon eller eksisjon av annen del av ulna eller radius;;
NCSP;NCK20;Fenestrasjon eller oppboring av proksimale ulna;;
NCSP;NCK21;Fenestrasjon eller oppboring av skaftdelen av ulna;;
NCSP;NCK22;Fenestrasjon eller oppboring av distale ulna;;
NCSP;NCK23;Fenestrasjon eller oppboring av proksimale radius;;
NCSP;NCK24;Fenestrasjon eller oppboring av skaftdelen av radius;;
NCSP;NCK25;Fenestrasjon eller oppboring av distale radius;;
NCSP;NCK26;Fenestrasjon eller oppboring av skaftdelen av ulna og radius;;
NCSP;NCK27;Fenestrasjon eller oppboring av distale radius og ulna;;
NCSP;NCK28;Fenestrasjon/oppboring av annen del av radius eller ulna;;
NCSP;NCK30;Utskraping av cyste i proksimale ulna;;
NCSP;NCK31;Utskraping av cyste i skaftdelen av ulna;;
NCSP;NCK32;Utskraping av cyste i distale ulna;;
NCSP;NCK33;Utskraping av cyste i proksimale radius;;
NCSP;NCK34;Utskraping av cyste i skaftdelen av radius;;
NCSP;NCK35;Utskraping av cyste i distale radius;;
NCSP;NCK36;Utskraping av cyste i skaftdelen av ulna og radius;;
NCSP;NCK37;Utskraping av cyste i distale radius og ulna;;
NCSP;NCK38;Utskraping av cyste i annen del av ulna eller radius;;
NCSP;NCK40;Epifysiodese i proksimale ulna;;
NCSP;NCK42;Epifysiodese i distale ulna;;
NCSP;NCK43;Epifysiodese i proksimale radius;;
NCSP;NCK45;Epifysiodese i distale radius;;
NCSP;NCK47;Epifysiodese i distale radius og ulna;;
NCSP;NCK50;Osteotomi proks ulna med aksekorreksjon/rotasjon/forskyvning;;
NCSP;NCK51;Osteotomi ulnaskaft med aksekorreksjon/rotasjon/forskyvning;;
NCSP;NCK52;Osteotomi dist ulna med aksekorreksjon/rotasjon/forskyvning;;
NCSP;NCK53;Osteotomi proks radius med aksekorrek/rotasjon/forskyvning;;
NCSP;NCK54;Osteotomi radiusskaft med aksekorrek/rotasjon/forskyvning;;
NCSP;NCK55;Osteotomi dist radius med aksekorrek/rotasjon/forskyvning;;
NCSP;NCK56;Osteotomi skaft radius og ulna med aksekorrek/rotasj/forskyv;;
NCSP;NCK57;Osteotomi dist radius og ulna med aksekorrek/rotasj/forskyv;;
NCSP;NCK58;Osteotomi annen del ulna/radius med aksekorr/rotasj/forskyv;;
NCSP;NCK60;Osteotomi i proksimale ulna med forkorting eller forlengelse;;
NCSP;NCK61;Osteotomi i ulnaskaft med forkorting eller forlengelse;;
NCSP;NCK62;Osteotomi i distale ulna med forkorting eller forlengelse;;
NCSP;NCK63;Osteotomi i proks radius med forkorting eller forlengelse;;
NCSP;NCK64;Osteotomi i radiusskaft med forkorting eller forlengelse;;
NCSP;NCK65;Osteotomi i distale radius med forkorting eller forlengelse;;
NCSP;NCK66;Osteotomi skaftdel radius og ulna med forkorting/forlengelse;;
NCSP;NCK67;Osteotomi distale radius og ulna med forkorting/forlengelse;;
NCSP;NCK68;Osteotomi annen del radius eller ulna med forkorting/forleng;;
NCSP;NCK70;Beintransportoperasjon i proksimale ulna;;
NCSP;NCK71;Beintransportoperasjon i skaftdelen av ulna;;
NCSP;NCK72;Beintransportoperasjon i distale ulna;;
NCSP;NCK73;Beintransportoperasjon i proksimale radius;;
NCSP;NCK74;Beintransportoperasjon i skaftdelen av radius;;
NCSP;NCK75;Beintransportoperasjon i distale radius;;
NCSP;NCK76;Beintransportoperasjon i skaftdelen av ulna og radius;;
NCSP;NCK77;Beintransportoperasjon i distale radius og ulna;;
NCSP;NCK78;Beintransportoperasjon i annen del av ulna eller radius;;
NCSP;NCK80;Epifysedistraksjon på proksimale ulna;;
NCSP;NCK82;Epifysedistraksjon på distale ulna;;
NCSP;NCK83;Epifysedistraksjon på proksimale radius;;
NCSP;NCK85;Epifysedistraksjon på distale radius;;
NCSP;NCK87;Epifysedistraksjon på distale radius og ulna;;
NCSP;NCK90;Annen operasjon på proksimale ulna;;
NCSP;NCK91;Annen operasjon på skaftdelen av ulna;;
NCSP;NCK92;Annen operasjon på distale ulna;;
NCSP;NCK93;Annen operasjon på proksimale radius;;
NCSP;NCK94;Annen operasjon på skaftdelen av radius;;
NCSP;NCK95;Annen operasjon på distale radius;;
NCSP;NCK96;Annen operasjon på skaftdelen av ulna og radius;;
NCSP;NCK97;Annen operasjon på distale radius og ulna;;
NCSP;NCK98;Annen operasjon på annen del av ulna eller radius;;
NCSP;NCL09;Løsning av muskel i albue eller underarm;;
